2021-01-06,MD,6132,27711
2021-01-06,ME,372,1124
2021-01-06,MN,5528,22437
2021-01-06,MP,2,4
2021-01-06,MS,5013,8260
2021-01-06,MT,1015,3738
2021-01-06,ND,1341,3610
2021-01-06,NE,1692,5358
2021-01-06,NH,816,919
2021-01-06,NJ,19523,49324
2021-01-06,NM,2641,10278
2021-01-06,OH,9368,40104
2021-01-06,OK,2633,17886
2021-01-06,OR,1550,6635
2021-01-06,RI,1890,6905
2021-01-06,SC,5582,15015
2021-01-06,SD,1519,5805
2021-01-06,TN,7381,14935
2021-01-06,UT,1330,11463
2021-01-06,VA,5226,18636
2021-01-06,WA,3541,15327
2021-01-06,WI,5435,21971
2021-01-06,WY,464,1176
2021-01-05,AK,218,1056
2021-01-05,AL,4886,35430
2021-01-05,AR,3836,11743
2021-01-05,AZ,9317,40303
2021-01-05,CO,4991,18818
2021-01-05,FL,22515,64783
2021-01-05,GA,11072,43018
2021-01-05,HI,289,1817
2021-01-05,ID,1459,5745
2021-01-05,IN,8663,36121
2021-01-05,KS,2897,6955
2021-01-05,KY,2772,13850
2021-01-05,MA,12734,16098
2021-01-05,MD,6082,27542
2021-01-05,ME,369,1117
2021-01-05,MN,5461,22337
2021-01-05,MP,2,4
2021-01-05,MS,4975,8260
2021-01-05,MT,1005,3686
2021-01-05,ND,1336,3597
2021-01-05,NE,1682,5321
2021-01-05,NH,792,918
2021-01-05,NJ,19382,49058
2021-01-05,NM,2594,10163
2021-01-05,OH,9247,39650
2021-01-05,OK,2571,17554
2021-01-05,OR,1506,6635
2021-01-05,RI,1870,6837
2021-01-05,SC,5498,14851
2021-01-05,SD,1513,5764
2021-01-05,TN,7267,14835
2021-01-05,UT,1312,11356
2021-01-05,VA,5191,18526
2021-01-05,WA,3482,15160
2021-01-05,WI,5366,21796
2021-01-05,WY,464,1168
2021-01-04,AK,218,1033
2021-01-04,AL,4878,35430
2021-01-04,AR,3800,11514
2021-01-04,AZ,9064,39897
2021-01-04,CO,4944,18747
2021-01-04,FL,22415,64397
2021-01-04,GA,10971,42595
2021-01-04,HI,289,1775
2021-01-04,ID,1448,5706
2021-01-04,IN,8514,35856
2021-01-04,KS,2897,6955
2021-01-04,KY,2749,13794
2021-01-04,MA,12671,16098
2021-01-04,MD,6027,27367
2021-01-04,ME,360,1107
2021-01-04,MN,5443,22180
2021-01-04,MP,2,4
2021-01-04,MS,4884,8260
2021-01-04,MT,975,3650
2021-01-04,ND,1319,3576
2021-01-04,NE,1672,5290
2021-01-04,NH,781,916
2021-01-04,NJ,19244,48770
2021-01-04,NM,2574,10034
2021-01-04,OH,9143,39112
2021-01-04,OK,2552,17493
2021-01-04,OR,1500,6498
2021-01-04,RI,1855,6787
2021-01-04,SC,5484,14798
2021-01-04,SD,1513,5742
2021-01-04,TN,7168,14760
2021-01-04,UT,1305,11240
2021-01-04,VA,5132,18387
2021-01-04,WA,3459,15111
2021-01-04,WI,5269,21580
2021-01-04,WY,438,1123
2021-01-03,AK,215,1033
2021-01-03,AL,4873,34373
2021-01-03,AR,3749,11514
2021-01-03,AZ,9061,39728
2021-01-03,CO,4934,18713
2021-01-03,FL,22310,64216
2021-01-03,GA,10964,42483
2021-01-03,HI,289,1775
2021-01-03,ID,1448,5687
2021-01-03,IN,8475,35646
2021-01-03,KS,2879,6903
2021-01-03,KY,2723,13739
2021-01-03,MA,12610,16098
2021-01-03,MD,5994,27196
2021-01-03,ME,359,1099
2021-01-03,MN,5430,22095
2021-01-03,MP,2,4
2021-01-03,MS,4871,8145
2021-01-03,MT,972,3631
2021-01-03,ND,1317,3570
2021-01-03,NE,1669,5270
2021-01-03,NH,780,913
2021-01-03,NJ,19208,48743
2021-01-03,NM,2551,9906
2021-01-03,OH,9076,38798
2021-01-03,OK,2547,17441
2021-01-03,OR,1492,6498
2021-01-03,RI,1843,6506
2021-01-03,SC,5469,14727
2021-01-03,SD,1513,5732
2021-01-03,TN,7025,14648
2021-01-03,UT,1301,11159
2021-01-03,VA,5124,18310
2021-01-03,WA,3461,14748
2021-01-03,WI,5261,21529
2021-01-03,WY,438,1114
2021-01-02,AK,215,1030
2021-01-02,AL,4872,34373
2021-01-02,AR,3729,11487
2021-01-02,AZ,9061,39439
2021-01-02,CO,4912,18678
2021-01-02,FL,22210,64029
2021-01-02,GA,10960,42427
2021-01-02,HI,289,1775
2021-01-02,ID,1436,5630
2021-01-02,IN,8410,35407
2021-01-02,KS,2879,6903
2021-01-02,KY,2698,13686
2021-01-02,MA,12502,16098
2021-01-02,MD,5967,27051
2021-01-02,ME,358,1091
2021-01-02,MN,5377,21984
2021-01-02,MP,2,4
2021-01-02,MS,4840,8145
2021-01-02,MT,971,3618
2021-01-02,ND,1317,3561
2021-01-02,NE,1668,5265
2021-01-02,NH,769,910
2021-01-02,NJ,19187,48636
2021-01-02,NM,2534,9814
2021-01-02,OH,9017,38633
2021-01-02,OK,2527,17247
2021-01-02,OR,1490,6498
2021-01-02,RI,1833,6506
2021-01-02,SC,5385,14586
2021-01-02,SD,1501,5702
2021-01-02,TN,6970,14607
2021-01-02,UT,1294,11101
2021-01-02,VA,5117,18240
2021-01-02,WA,3461,14748
2021-01-02,WI,5256,21449
2021-01-02,WY,438,1106
2021-01-01,AK,206,1023
2021-01-01,AL,4872,34373
2021-01-01,AR,3711,11450
2021-01-01,AZ,9015,38846
2021-01-01,CO,4873,18651
2021-01-01,FL,21990,63741
2021-01-01,GA,10958,42362
2021-01-01,HI,289,1775
2021-01-01,ID,1436,5630
2021-01-01,IN,8371,35210
2021-01-01,KS,2879,6903
2021-01-01,KY,2623,13488
2021-01-01,MA,12423,16098
2021-01-01,MD,5942,26819
2021-01-01,ME,347,1065
2021-01-01,MN,5323,21864
2021-01-01,MP,2,4
2021-01-01,MS,4816,8145
2021-01-01,MT,961,3568
2021-01-01,ND,1289,3552
2021-01-01,NE,1651,5254
2021-01-01,NH,759,902
2021-01-01,NJ,19160,48572
2021-01-01,NM,2502,9756
2021-01-01,OH,8962,38334
2021-01-01,OK,2489,17059
2021-01-01,OR,1477,6498
2021-01-01,RI,1823,6506
2021-01-01,SC,5296,14390
2021-01-01,SD,1488,5672
2021-01-01,TN,6907,14531
2021-01-01,UT,1269,10956
2021-01-01,VA,5081,18166
2021-01-01,WA,3461,14748
2021-01-01,WI,5254,21400
2021-01-01,WY,438,1102
2020-12-31,AK,206,1023
2020-12-31,AL,4827,34184
2020-12-31,AR,3676,11358
2020-12-31,AZ,8864,37257
2020-12-31,CO,4814,18598
2020-12-31,FL,21990,63741
2020-12-31,GA,10934,42084
2020-12-31,HI,288,1768
2020-12-31,ID,1403,5567
2020-12-31,IN,8263,34999
2020-12-31,KS,2741,6760
2020-12-31,KY,2623,13488
2020-12-31,MA,12423,16098
2020-12-31,MD,5895,26636
2020-12-31,ME,347,1065
2020-12-31,MN,5323,21864
2020-12-31,MP,2,4
2020-12-31,MS,4787,8145
2020-12-31,MT,961,3568
2020-12-31,ND,1289,3552
2020-12-31,NE,1611,5220
2020-12-31,NH,759,902
2020-12-31,NJ,19042,47326
2020-12-31,NM,2477,9689
2020-12-31,OH,8962,38334
2020-12-31,OK,2489,17059
2020-12-31,OR,1468,6455
2020-12-31,RI,1809,6506
2020-12-31,SC,5296,14390
2020-12-31,SD,1488,5672
2020-12-31,TN,6907,14531
2020-12-31,UT,1269,10956
2020-12-31,VA,5032,18041
2020-12-31,WA,3420,14571
2020-12-31,WI,5242,21350
2020-12-31,WY,438,1102
2020-12-30,AK,203,1017
2020-12-30,AL,4774,33831
2020-12-30,AR,3637,11271
2020-12-30,AZ,8718,36784
2020-12-30,CO,4750,18502
2020-12-30,FL,21857,63375
2020-12-30,GA,10846,41778
2020-12-30,HI,285,1756
2020-12-30,ID,1393,5519
2020-12-30,IN,8160,34761
2020-12-30,KS,2741,6760
2020-12-30,KY,2623,13488
2020-12-30,MA,12338,15905
2020-12-30,MD,5848,26447
2020-12-30,ME,334,1039
2020-12-30,MN,5262,21748
2020-12-30,MP,2,4
2020-12-30,MS,4747,8145
2020-12-30,MT,950,3553
2020-12-30,ND,1289,3542
2020-12-30,NE,1603,5187
2020-12-30,NH,741,901
2020-12-30,NJ,18952,47090
2020-12-30,NM,2436,9614
2020-12-30,OH,8855,38002
2020-12-30,OK,2453,16813
2020-12-30,OR,1449,6354
2020-12-30,RI,1777,6506
2020-12-30,SC,5249,14236
2020-12-30,SD,1464,5639
2020-12-30,TN,6810,14417
2020-12-30,UT,1256,10873
2020-12-30,VA,4984,17910
2020-12-30,WA,3369,14445
2020-12-30,WI,5192,21207
2020-12-30,WY,405,1096
2020-12-29,AK,201,1004
2020-12-29,AL,4737,33452
2020-12-29,AR,3603,11168
2020-12-29,AZ,8640,36075
2020-12-29,CO,4687,18230
2020-12-29,FL,21718,62999
2020-12-29,GA,10779,41403
2020-12-29,HI,285,1746
2020-12-29,ID,1377,5476
2020-12-29,IN,8051,34534
2020-12-29,KS,2548,6568
2020-12-29,KY,2594,13224
2020-12-29,MA,12218,15905
2020-12-29,MD,5803,26247
2020-12-29,ME,333,1041
2020-12-29,MN,5196,21605
2020-12-29,MP,2,4
2020-12-29,MS,4719,8145
2020-12-29,MT,939,3514
2020-12-29,ND,1283,3533
2020-12-29,NE,1587,5159
2020-12-29,NH,735,901
2020-12-29,NJ,18777,46784
2020-12-29,NM,2403,9513
2020-12-29,OH,8722,37636
2020-12-29,OK,2405,16426
2020-12-29,OR,1433,6277
2020-12-29,RI,1760,6453
2020-12-29,SC,5198,14103
2020-12-29,SD,1446,5605
2020-12-29,TN,6710,14276
2020-12-29,UT,1235,10763
2020-12-29,VA,4920,17782
2020-12-29,WA,3195,14276
2020-12-29,WI,5152,21081
2020-12-29,WY,405,1093
2020-12-28,AK,200,994
2020-12-28,AL,4712,32999
2020-12-28,AR,3537,11062
2020-12-28,AZ,8469,35630
2020-12-28,CO,4631,17962
2020-12-28,FL,21613,62507
2020-12-28,GA,10696,40952
2020-12-28,HI,285,1751
2020-12-28,ID,1354,5425
2020-12-28,IN,7886,34272
2020-12-28,KS,2548,6568
2020-12-28,KY,2563,13099
2020-12-28,MA,12158,15905
2020-12-28,MD,5740,26078
2020-12-28,ME,326,1032
2020-12-28,MN,5160,21420
2020-12-28,MP,2,4
2020-12-28,MS,4634,8145
2020-12-28,MT,927,3464
2020-12-28,ND,1271,3500
2020-12-28,NE,1559,5108
2020-12-28,NH,715,895
2020-12-28,NJ,18651,46483
2020-12-28,NM,2380,9405
2020-12-28,OH,8571,37076
2020-12-28,OK,2383,16336
2020-12-28,OR,1427,6168
2020-12-28,RI,1742,6403
2020-12-28,SC,5173,14050
2020-12-28,SD,1446,5583
2020-12-28,TN,6588,14156
2020-12-28,UT,1219,10643
2020-12-28,VA,4861,17605
2020-12-28,WA,3184,14096
2020-12-28,WI,5060,20911
2020-12-28,WY,405,1053
2020-12-27,AK,200,992
2020-12-27,AL,4691,32115
2020-12-27,AR,3482,11009
2020-12-27,AZ,8427,35390
2020-12-27,CO,4610,17912
2020-12-27,FL,21514,62296
2020-12-27,GA,10689,40787
2020-12-27,HI,285,1711
2020-12-27,ID,1354,5392
2020-12-27,IN,7843,34102
2020-12-27,KS,2507,6424
2020-12-27,KY,2555,13067
2020-12-27,MA,12110,15905
2020-12-27,MD,5712,25851
2020-12-27,ME,323,1024
2020-12-27,MN,5147,21315
2020-12-27,MP,2,4
2020-12-27,MS,4606,8039
2020-12-27,MT,924,3451
2020-12-27,ND,1271,3495
2020-12-27,NE,1559,5104
2020-12-27,NH,708,895
2020-12-27,NJ,18630,46373
2020-12-27,NM,2346,9266
2020-12-27,OH,8509,36786
2020-12-27,OK,2370,16289
2020-12-27,OR,1422,6168
2020-12-27,RI,1739,6131
2020-12-27,SC,5155,13975
2020-12-27,SD,1446,5561
2020-12-27,TN,6512,14091
2020-12-27,UT,1214,10584
2020-12-27,VA,4854,17548
2020-12-27,WA,3184,14096
2020-12-27,WI,5039,20829
2020-12-27,WY,373,1040
2020-12-26,AK,200,991
2020-12-26,AL,4685,32115
2020-12-26,AR,3441,10956
2020-12-26,AZ,8424,35337
2020-12-26,CO,4592,17860
2020-12-26,FL,21437,62118
2020-12-26,GA,10685,40648
2020-12-26,HI,285,1711
2020-12-26,ID,1349,5357
2020-12-26,IN,7801,33835
2020-12-26,KS,2507,6424
2020-12-26,KY,2534,13035
2020-12-26,MA,12010,15905
2020-12-26,MD,5680,25717
2020-12-26,ME,319,1020
2020-12-26,MN,5107,21213
2020-12-26,MP,2,4
2020-12-26,MS,4565,8039
2020-12-26,MT,919,3429
2020-12-26,ND,1271,3485
2020-12-26,NE,1558,5085
2020-12-26,NH,701,894
2020-12-26,NJ,18613,46257
2020-12-26,NM,2316,9181
2020-12-26,OH,8476,36513
2020-12-26,OK,2357,16122
2020-12-26,OR,1422,6168
2020-12-26,RI,1732,6131
2020-12-26,SC,5124,13894
2020-12-26,SD,1446,5533
2020-12-26,TN,6443,14071
2020-12-26,UT,1212,10522
2020-12-26,VA,4840,17464
2020-12-26,WA,3184,13908
2020-12-26,WI,5029,20734
2020-12-26,WY,373,1039
2020-12-25,AK,199,983
2020-12-25,AL,4680,31954
2020-12-25,AR,3438,10927
2020-12-25,AZ,8409,34977
2020-12-25,CO,4586,17839
2020-12-25,FL,21295,61922
2020-12-25,GA,10631,40630
2020-12-25,HI,285,1711
2020-12-25,ID,1349,5357
2020-12-25,IN,7770,33664
2020-12-25,KS,2507,6424
2020-12-25,KY,2466,12827
2020-12-25,MA,11963,15905
2020-12-25,MD,5659,25541
2020-12-25,ME,319,1020
2020-12-25,MN,5050,21105
2020-12-25,MP,2,4
2020-12-25,MS,4562,8039
2020-12-25,MT,916,3406
2020-12-25,ND,1267,3472
2020-12-25,NE,1568,5088
2020-12-25,NH,690,894
2020-12-25,NJ,18595,46202
2020-12-25,NM,2307,9159
2020-12-25,OH,8456,36345
2020-12-25,OK,2328,15912
2020-12-25,OR,1415,6168
2020-12-25,RI,1722,6131
2020-12-25,SC,5043,13776
2020-12-25,SD,1430,5503
2020-12-25,TN,6431,14044
2020-12-25,UT,1204,10406
2020-12-25,VA,4820,17450
2020-12-25,WA,3184,13908
2020-12-25,WI,5025,20703
2020-12-25,WY,373,1027
2020-12-24,AK,199,983
2020-12-24,AL,4676,31954
2020-12-24,AR,3406,10879
2020-12-24,AZ,8294,34520
2020-12-24,CO,4550,17793
2020-12-24,FL,21295,61922
2020-12-24,GA,10582,40539
2020-12-24,HI,285,1703
2020-12-24,ID,1324,5316
2020-12-24,IN,7730,33465
2020-12-24,KS,2507,6424
2020-12-24,KY,2466,12827
2020-12-24,MA,11963,15905
2020-12-24,MD,5627,25072
2020-12-24,ME,317,1015
2020-12-24,MN,5050,21105
2020-12-24,MP,2,4
2020-12-24,MS,4556,8039
2020-12-24,MT,916,3406
2020-12-24,ND,1267,3472
2020-12-24,NE,1561,5064
2020-12-24,NH,690,894
2020-12-24,NJ,18544,46038
2020-12-24,NM,2272,9118
2020-12-24,OH,8456,36345
2020-12-24,OK,2328,15912
2020-12-24,OR,1403,6122
2020-12-24,RI,1715,6131
2020-12-24,SC,5043,13776
2020-12-24,SD,1430,5503
2020-12-24,TN,6431,14044
2020-12-24,UT,1204,10406
2020-12-24,VA,4791,17389
2020-12-24,WA,3162,13617
2020-12-24,WI,5019,20647
2020-12-24,WY,373,1027
2020-12-23,AK,197,961
2020-12-23,AL,4587,31651
2020-12-23,AR,3376,10826
2020-12-23,AZ,8179,34112
2020-12-23,CO,4462,17642
2020-12-23,FL,21173,61617
2020-12-23,GA,10519,40139
2020-12-23,HI,285,1703
2020-12-23,ID,1313,5267
2020-12-23,IN,7645,33214
2020-12-23,KS,2507,6424
2020-12-23,KY,2466,12827
2020-12-23,MA,11887,15372
2020-12-23,MD,5568,25072
2020-12-23,ME,311,1000
2020-12-23,MN,4971,20963
2020-12-23,MP,2,4
2020-12-23,MS,4533,8039
2020-12-23,MT,914,3360
2020-12-23,ND,1249,3436
2020-12-23,NE,1521,5036
2020-12-23,NH,677,892
2020-12-23,NJ,18466,45807
2020-12-23,NM,2243,9007
2020-12-23,OH,8361,36025
2020-12-23,OK,2283,15678
2020-12-23,OR,1382,6014
2020-12-23,RI,1704,6131
2020-12-23,SC,5028,13672
2020-12-23,SD,1389,5492
2020-12-23,TN,6380,13970
2020-12-23,UT,1196,10327
2020-12-23,VA,4760,17271
2020-12-23,WA,3131,13590
2020-12-23,WI,4953,20519
2020-12-23,WY,373,1027
2020-12-22,AK,194,948
2020-12-22,AL,4452,31305
2020-12-22,AR,3338,10651
2020-12-22,AZ,8125,33619
2020-12-22,CO,4369,17481
2020-12-22,FL,21052,61279
2020-12-22,GA,10463,39836
2020-12-22,HI,282,1679
2020-12-22,ID,1301,5208
2020-12-22,IN,7581,32992
2020-12-22,KS,2448,6267
2020-12-22,KY,2440,12675
2020-12-22,MA,11804,15372
2020-12-22,MD,5519,24955
2020-12-22,ME,303,985
2020-12-22,MN,4896,20816
2020-12-22,MP,2,4
2020-12-22,MS,4490,8039
2020-12-22,MT,895,3332
2020-12-22,ND,1244,3421
2020-12-22,NE,1511,5013
2020-12-22,NH,656,889
2020-12-22,NJ,18326,45544
2020-12-22,NM,2203,8947
2020-12-22,OH,8252,35594
2020-12-22,OK,2240,15404
2020-12-22,OR,1347,5940
2020-12-22,RI,1678,6059
2020-12-22,SC,4976,13507
2020-12-22,SD,1381,5461
2020-12-22,TN,6269,13876
2020-12-22,UT,1173,10218
2020-12-22,VA,4705,17083
2020-12-22,WA,3106,13515
2020-12-22,WI,4879,20355
2020-12-22,WY,373,1023
2020-12-21,AK,184,937
2020-12-21,AL,4389,30994
2020-12-21,AR,3295,10570
2020-12-21,AZ,7972,33195
2020-12-21,CO,4378,17228
2020-12-21,FL,20976,60953
2020-12-21,GA,10399,39502
2020-12-21,HI,282,1679
2020-12-21,ID,1280,5155
2020-12-21,IN,7438,32710
2020-12-21,KS,2448,6267
2020-12-21,KY,2412,12515
2020-12-21,MA,11759,15372
2020-12-21,MD,5471,24758
2020-12-21,ME,293,980
2020-12-21,MN,4872,20629
2020-12-21,MP,2,4
2020-12-21,MS,4411,8039
2020-12-21,MT,881,3280
2020-12-21,ND,1239,3400
2020-12-21,NE,1486,4992
2020-12-21,NH,656,889
2020-12-21,NJ,18223,45284
2020-12-21,NM,2180,8846
2020-12-21,OH,8122,35048
2020-12-21,OK,2218,15358
2020-12-21,OR,1341,5837
2020-12-21,RI,1670,5986
2020-12-21,SC,4962,13466
2020-12-21,SD,1381,5429
2020-12-21,TN,6136,13796
2020-12-21,UT,1161,10102
2020-12-21,VA,4654,16948
2020-12-21,WA,3104,13391
2020-12-21,WI,4751,20168
2020-12-21,WY,351,1018
2020-12-20,AK,184,935
2020-12-20,AL,4389,30224
2020-12-20,AR,3237,10502
2020-12-20,AZ,7971,33037
2020-12-20,CO,4368,17171
2020-12-20,FL,20861,60791
2020-12-20,GA,10383,39412
2020-12-20,HI,282,1655
2020-12-20,ID,1275,5121
2020-12-20,IN,7404,32496
2020-12-20,KS,2341,6175
2020-12-20,KY,2397,12483
2020-12-20,MA,11717,15372
2020-12-20,MD,5448,24623
2020-12-20,ME,292,979
2020-12-20,MN,4850,20547
2020-12-20,MP,2,4
2020-12-20,MS,4409,7901
2020-12-20,MT,865,3261
2020-12-20,ND,1237,3394
2020-12-20,NE,1475,4977
2020-12-20,NH,656,889
2020-12-20,NJ,18194,45182
2020-12-20,NM,2171,8733
2020-12-20,OH,8047,34747
2020-12-20,OK,2212,15309
2020-12-20,OR,1340,5837
2020-12-20,RI,1659,5822
2020-12-20,SC,4935,13444
2020-12-20,SD,1361,5411
2020-12-20,TN,6071,13745
2020-12-20,UT,1155,10039
2020-12-20,VA,4650,16878
2020-12-20,WA,3104,13391
2020-12-20,WI,4743,20120
2020-12-20,WY,351,1007
2020-12-19,AK,184,935
2020-12-19,AL,4389,30224
2020-12-19,AR,3191,10487
2020-12-19,AZ,7937,32676
2020-12-19,CO,4339,17130
2020-12-19,FL,20764,60643
2020-12-19,GA,10381,39310
2020-12-19,HI,281,1655
2020-12-19,ID,1275,5086
2020-12-19,IN,7338,32271
2020-12-19,KS,2341,6175
2020-12-19,KY,2371,12445
2020-12-19,MA,11657,15372
2020-12-19,MD,5412,24422
2020-12-19,ME,292,971
2020-12-19,MN,4780,20468
2020-12-19,MP,2,4
2020-12-19,MS,4390,7901
2020-12-19,MT,864,3248
2020-12-19,ND,1231,3387
2020-12-19,NE,1470,4952
2020-12-19,NH,650,886
2020-12-19,NJ,18173,45032
2020-12-19,NM,2155,8694
2020-12-19,OH,8031,34553
2020-12-19,OK,2189,15131
2020-12-19,OR,1304,5837
2020-12-19,RI,1644,5822
2020-12-19,SC,4895,13367
2020-12-19,SD,1350,5385
2020-12-19,TN,5960,13626
2020-12-19,UT,1148,9968
2020-12-19,VA,4643,16824
2020-12-19,WA,3104,13291
2020-12-19,WI,4722,20052
2020-12-19,WY,351,1002
2020-12-18,AK,183,928
2020-12-18,AL,4296,30224
2020-12-18,AR,3139,10430
2020-12-18,AZ,7819,32293
2020-12-18,CO,4259,17020
2020-12-18,FL,20690,60392
2020-12-18,GA,10332,39064
2020-12-18,HI,281,1655
2020-12-18,ID,1259,5021
2020-12-18,IN,7265,32042
2020-12-18,KS,2341,6175
2020-12-18,KY,2344,12184
2020-12-18,MA,11610,15372
2020-12-18,MD,5358,24310
2020-12-18,ME,281,965
2020-12-18,MN,4723,20323
2020-12-18,MP,2,4
2020-12-18,MS,4354,7901
2020-12-18,MT,854,3226
2020-12-18,ND,1231,3349
2020-12-18,NE,1453,4930
2020-12-18,NH,638,881
2020-12-18,NJ,18124,44889
2020-12-18,NM,2128,8571
2020-12-18,OH,7967,34143
2020-12-18,OK,2161,14970
2020-12-18,OR,1283,5745
2020-12-18,RI,1625,5822
2020-12-18,SC,4872,13267
2020-12-18,SD,1329,5348
2020-12-18,TN,5960,13626
2020-12-18,UT,1140,9883
2020-12-18,VA,4598,16684
2020-12-18,WA,3117,13235
2020-12-18,WI,4632,19930
2020-12-18,WY,351,1001
2020-12-17,AK,183,921
2020-12-17,AL,4254,29559
2020-12-17,AR,3112,10357
2020-12-17,AZ,7677,31851
2020-12-17,CO,4226,16704
2020-12-17,FL,20594,60077
2020-12-17,GA,10294,38718
2020-12-17,HI,280,1648
2020-12-17,ID,1231,4965
2020-12-17,IN,7180,31820
2020-12-17,KS,2253,6050
2020-12-17,KY,2316,12129
2020-12-17,MA,11558,15372
2020-12-17,MD,5319,24136
2020-12-17,ME,276,958
2020-12-17,MN,4658,20172
2020-12-17,MP,2,4
2020-12-17,MS,4320,7901
2020-12-17,MT,849,3199
2020-12-17,ND,1210,3073
2020-12-17,NE,1448,4908
2020-12-17,NH,629,877
2020-12-17,NJ,18080,44602
2020-12-17,NM,2097,8408
2020-12-17,OH,7894,33745
2020-12-17,OK,2144,14821
2020-12-17,OR,1262,5679
2020-12-17,RI,1602,5766
2020-12-17,SC,4843,13179
2020-12-17,SD,1301,5317
2020-12-17,TN,5845,13537
2020-12-17,UT,1126,9791
2020-12-17,VA,4553,16503
2020-12-17,WA,3042,13074
2020-12-17,WI,4561,19785
2020-12-17,WY,351,983
2020-12-16,AK,181,921
2020-12-16,AL,4198,29559
2020-12-16,AR,3074,10230
2020-12-16,AZ,7530,31468
2020-12-16,CO,4156,16614
2020-12-16,FL,20490,59751
2020-12-16,GA,10228,38418
2020-12-16,HI,278,1371
2020-12-16,ID,1214,4908
2020-12-16,IN,7101,31575
2020-12-16,KS,2253,6050
2020-12-16,KY,2262,11726
2020-12-16,MA,11513,14823
2020-12-16,MD,5270,23908
2020-12-16,ME,267,934
2020-12-16,MN,4575,19980
2020-12-16,MP,2,4
2020-12-16,MS,4294,7901
2020-12-16,MT,836,3153
2020-12-16,ND,1200,3073
2020-12-16,NE,1438,4884
2020-12-16,NH,625,870
2020-12-16,NJ,18003,44461
2020-12-16,NM,2049,8299
2020-12-16,OH,7777,33375
2020-12-16,OK,2128,14665
2020-12-16,OR,1214,5579
2020-12-16,RI,1590,5700
2020-12-16,SC,4800,13070
2020-12-16,SD,1300,5265
2020-12-16,TN,5668,13437
2020-12-16,UT,1096,9692
2020-12-16,VA,4508,16353
2020-12-16,WA,2953,12773
2020-12-16,WI,4493,19656
2020-12-16,WY,328,976
2020-12-15,AK,179,908
2020-12-15,AL,4124,29259
2020-12-15,AR,3016,10096
2020-12-15,AZ,7422,31266
2020-12-15,CO,4085,16487
2020-12-15,FL,20365,59385
2020-12-15,GA,10160,38111
2020-12-15,HI,274,1364
2020-12-15,ID,1194,4827
2020-12-15,IN,6968,31324
2020-12-15,KS,2109,5895
2020-12-15,KY,2239,11589
2020-12-15,MA,11443,14823
2020-12-15,MD,5206,23711
2020-12-15,ME,265,909
2020-12-15,MN,4483,19785
2020-12-15,MP,2,4
2020-12-15,MS,4252,7901
2020-12-15,MT,826,3119
2020-12-15,ND,1176,3073
2020-12-15,NE,1418,4831
2020-12-15,NH,604,863
2020-12-15,NJ,17872,44136
2020-12-15,NM,2006,8139
2020-12-15,OH,7654,32878
2020-12-15,OK,2086,14408
2020-12-15,OR,1161,5503
2020-12-15,RI,1570,5616
2020-12-15,SC,4756,12960
2020-12-15,SD,1261,5242
2020-12-15,TN,5615,13332
2020-12-15,UT,1077,9585
2020-12-15,VA,4470,16187
2020-12-15,WA,2918,12649
2020-12-15,WI,4408,19510
2020-12-15,WY,328,971
2020-12-14,AK,176,889
2020-12-14,AL,4102,28913
2020-12-14,AR,2990,9991
2020-12-14,AZ,7358,31142
2020-12-14,CO,3969,16174
2020-12-14,FL,20271,59033
2020-12-14,GA,10104,37737
2020-12-14,HI,274,1357
2020-12-14,ID,1175,4763
2020-12-14,IN,6840,31035
2020-12-14,KS,2109,5895
2020-12-14,KY,2224,11463
2020-12-14,MA,11388,14823
2020-12-14,MD,5142,23558
2020-12-14,ME,259,893
2020-12-14,MN,4462,19638
2020-12-14,MP,2,4
2020-12-14,MS,4204,7901
2020-12-14,MT,818,3080
2020-12-14,ND,1163,3073
2020-12-14,NE,1373,4796
2020-12-14,NH,604,862
2020-12-14,NJ,17775,43911
2020-12-14,NM,1978,8037
2020-12-14,OH,7551,32264
2020-12-14,OK,2072,14362
2020-12-14,OR,1155,5395
2020-12-14,RI,1555,5534
2020-12-14,SC,4751,12910
2020-12-14,SD,1259,5200
2020-12-14,TN,5541,13206
2020-12-14,UT,1062,9486
2020-12-14,VA,4414,16073
2020-12-14,WA,2879,12525
2020-12-14,WI,4352,19326
2020-12-14,WY,321,967
2020-12-13,AK,176,886
2020-12-13,AL,4102,28146
2020-12-13,AR,2945,9927
2020-12-13,AZ,7357,30949
2020-12-13,CO,3958,16126
2020-12-13,FL,20133,58891
2020-12-13,GA,10076,37637
2020-12-13,HI,274,1357
2020-12-13,ID,1169,4746
2020-12-13,IN,6805,30796
2020-12-13,KS,2072,5800
2020-12-13,KY,2207,11306
2020-12-13,MA,11349,14823
2020-12-13,MD,5117,23393
2020-12-13,ME,257,878
2020-12-13,MN,4444,19536
2020-12-13,MP,2,4
2020-12-13,MS,4199,7703
2020-12-13,MT,818,3080
2020-12-13,ND,1158,2984
2020-12-13,NE,1365,4784
2020-12-13,NH,603,861
2020-12-13,NJ,17751,43834
2020-12-13,NM,1957,7878
2020-12-13,OH,7492,31973
2020-12-13,OK,2064,14328
2020-12-13,OR,1150,5395
2020-12-13,RI,1538,5534
2020-12-13,SC,4739,12874
2020-12-13,SD,1259,5174
2020-12-13,TN,5462,13144
2020-12-13,UT,1055,9421
2020-12-13,VA,4411,16014
2020-12-13,WA,2879,12368
2020-12-13,WI,4339,19249
2020-12-13,WY,321,956
